"client_id","sex","Montant","Fréquence","Récence","Prix_Categ0","Prix_Categ1","Prix_Categ2","Age","TrancheAge"
"c_2147","m",1210.29,40,6,802.9400000000004,407.35,0,45,"(41,46]"
"c_2148","f",166.23,7,24,28.979999999999997,137.25,0,61,"(54,92]"
"c_2149","f",512.78,12,33,212.66,300.12,0,31,"[17,31]"
"c_215","f",1225.42,46,8,216.63000000000005,946.5400000000002,62.25,66,"(54,92]"
"c_2150","f",142.34,2,10,43.89,98.44999999999999,0,37,"(31,37]"
"c_2151","m",536.76,10,26,0,34.98,501.78000000000003,21,"[17,31]"
"c_2152","f",112.97999999999999,4,23,13.99,98.99000000000001,0,78,"(54,92]"
"c_2153","m",1494.3700000000006,46,2,1069.9,424.46999999999997,0,43,"(41,46]"
"c_2154","f",271.44,11,17,76.59,194.85000000000002,0,80,"(54,92]"
"c_2155","f",930.0600000000002,43,12,275.15000000000003,593.95,60.96,63,"(54,92]"
"c_2156","m",1307.4500000000007,46,4,805.1100000000004,502.34000000000003,0,43,"(41,46]"
"c_2157","m",409.30000000000007,22,22,140.60999999999999,268.69,0,50,"(46,54]"
"c_2158","m",1468.25,16,27,44.03,174.72,1249.5,28,"[17,31]"
"c_2159","f",749.3200000000002,33,0,174.52999999999994,574.7900000000001,0,51,"(46,54]"
"c_216","f",328,9,15,42.18000000000001,92.02,193.8,26,"[17,31]"
"c_2160","f",75.03,4,111,34.769999999999996,40.26,0,63,"(54,92]"
"c_2161","m",519.4000000000002,26,9,184.72000000000003,271.85,62.83,57,"(54,92]"
"c_2162","f",181.20000000000002,7,9,124.98,56.22,0,32,"(31,37]"
"c_2163","f",870.48,33,3,137.07999999999998,733.4000000000001,0,59,"(54,92]"
"c_2164","f",887.0700000000004,23,0,623.7900000000003,263.28000000000003,0,49,"(46,54]"
"c_2165","f",477.8500000000001,22,6,113.47999999999998,364.37000000000006,0,60,"(54,92]"
"c_2166","f",116.39,2,80,116.39,0,0,57,"(54,92]"
"c_2167","f",150.52999999999997,5,37,95.27000000000001,55.26,0,61,"(54,92]"
"c_2168","f",72.64,5,143,72.64,0,0,35,"(31,37]"
"c_2169","f",125.96000000000001,3,75,8.99,25.79,91.18,18,"[17,31]"
"c_217","m",1407.51,17,1,0,126.44999999999997,1281.06,26,"[17,31]"
"c_2170","f",51.72,3,170,21.74,29.98,0,78,"(54,92]"
"c_2171","m",186.36999999999998,6,100,51.67,134.70000000000002,0,53,"(46,54]"
"c_2172","f",54.87,1,181,0,0,54.87,17,"[17,31]"
"c_2173","m",248.74,3,13,23,85.75,139.99,65,"(54,92]"
"c_2174","m",159.35,9,4,54.300000000000004,105.05,0,52,"(46,54]"
"c_2175","f",108.78,2,11,0,60.87,47.91,18,"[17,31]"
"c_2176","f",127.02999999999999,3,21,44.21,82.82,0,38,"(37,41]"
"c_2177","f",279.05000000000007,6,43,80.60000000000001,126.46,71.99,48,"(46,54]"
"c_2178","m",149.45,5,38,97.63,51.82,0,53,"(46,54]"
"c_2179","m",265.5400000000001,11,29,80.30999999999999,185.23,0,79,"(54,92]"
"c_218","m",620.5400000000002,26,0,147.51,473.03000000000003,0,59,"(54,92]"
"c_2180","f",632.4700000000004,24,3,502.32000000000016,130.15,0,35,"(31,37]"
"c_2181","f",195.89999999999998,2,132,0,24.81,171.08999999999997,29,"[17,31]"
"c_2182","f",374.17,7,4,0,66.58999999999999,307.58,29,"[17,31]"
"c_2183","m",264.84000000000003,15,8,84.05,180.79,0,57,"(54,92]"
"c_2184","m",62.370000000000005,2,186,51.64,10.73,0,50,"(46,54]"
"c_2185","f",600.8800000000001,19,11,150.81000000000003,279.84000000000003,170.23000000000002,53,"(46,54]"
"c_2186","m",318.34000000000003,12,6,140.79999999999998,177.54000000000002,0,54,"(46,54]"
"c_2187","f",742.5600000000003,23,3,393.3900000000001,291.26000000000005,57.91,40,"(37,41]"
"c_2188","f",404.5500000000001,15,3,306.7300000000001,97.82,0,35,"(31,37]"
"c_2189","f",315.11,12,2,188.82,126.28999999999999,0,38,"(37,41]"
"c_219","f",406.9,11,28,247.24,159.66,0,48,"(46,54]"
"c_2190","f",327.33,9,52,96.43,230.9,0,46,"(41,46]"
"c_2191","m",683.3100000000003,22,31,347.09000000000003,336.22,0,49,"(46,54]"
"c_2192","f",313.49,14,1,82.49000000000001,231,0,65,"(54,92]"
"c_2193","m",290.9800000000001,11,18,111.12999999999998,179.85,0,57,"(54,92]"
"c_2194","m",251.11,6,2,56.06999999999999,127.46999999999998,67.57,70,"(54,92]"
"c_2195","m",821.2200000000003,28,9,523.2800000000002,297.94,0,45,"(41,46]"
"c_2196","f",183.32000000000002,5,101,156.33,26.99,0,32,"(31,37]"
"c_2197","m",330.61,7,60,7.24,129.52,193.85,22,"[17,31]"
"c_2198","f",1255.39,40,6,815.0700000000005,440.32000000000005,0,41,"(37,41]"
"c_2199","f",995.0300000000001,17,11,24.270000000000003,182.2,788.5600000000001,23,"[17,31]"
"c_22","m",117.74999999999999,3,23,0,117.74999999999999,0,28,"[17,31]"
"c_220","m",470.48999999999995,20,9,233.41000000000005,237.08,0,61,"(54,92]"
"c_2200","f",390.66000000000014,16,15,355.92000000000013,34.739999999999995,0,47,"(46,54]"
"c_2201","f",713.62,13,21,77.36000000000001,214.73,421.53000000000003,29,"[17,31]"
"c_2202","m",336.57,7,124,5.57,75.17,255.83,17,"[17,31]"
"c_2203","m",1001.7900000000001,14,48,0,108.25999999999999,893.53,24,"[17,31]"
"c_2204","m",568.4300000000001,11,13,279.37,289.05999999999995,0,46,"(41,46]"
"c_2205","f",189.21,7,68,35.050000000000004,85.17,68.99,64,"(54,92]"
"c_2206","f",85.39,4,42,67.76,17.63,0,42,"(41,46]"
"c_2207","f",245.87000000000003,10,2,55.010000000000005,143.86999999999998,46.99,51,"(46,54]"
"c_2208","m",538.59,33,12,163.36999999999998,375.22,0,61,"(54,92]"
"c_2209","f",985.1400000000003,34,3,560.5800000000002,424.5600000000001,0,48,"(46,54]"
"c_221","m",581.1700000000001,22,2,105.08999999999999,368.1,107.98,73,"(54,92]"
"c_2210","f",455.7200000000001,11,50,257.46000000000004,198.26000000000002,0,34,"(31,37]"
"c_2211","f",388.24000000000007,7,32,0,40.03,348.21000000000004,22,"[17,31]"
"c_2212","m",1809.3500000000004,21,17,7.45,194.43,1607.47,21,"[17,31]"
"c_2213","m",550.45,21,21,382.4900000000002,167.96,0,39,"(37,41]"
"c_2214","f",1158.57,13,35,0,123.19999999999999,1035.37,28,"[17,31]"
"c_2215","f",337.8300000000001,7,16,82.85999999999999,204.98000000000002,49.99,82,"(54,92]"
"c_2216","m",1124.8200000000008,28,0,520.2300000000001,476.60999999999996,127.97999999999999,30,"[17,31]"
"c_2217","f",503.17,22,2,120.04999999999998,383.12,0,56,"(54,92]"
"c_2218","f",1006.1700000000001,46,13,239.70000000000007,766.47,0,51,"(46,54]"
"c_2219","f",530.19,6,48,18.99,40.19,471.01000000000005,21,"[17,31]"
"c_222","m",209.98000000000005,9,84,175.79000000000002,34.19,0,30,"[17,31]"
"c_2220","m",1953.1000000000001,59,1,1161.6200000000003,607.5000000000001,183.98,31,"[17,31]"
"c_2221","m",835.3900000000001,9,8,0,68.25999999999999,767.13,24,"[17,31]"
"c_2222","m",360.65000000000003,3,119,0,67.25,293.4,23,"[17,31]"
"c_2223","f",73.7,3,26,27.71,45.99,0,52,"(46,54]"
"c_2224","m",542.69,15,0,412.56,130.13,0,49,"(46,54]"
"c_2225","f",302.21000000000004,15,18,111.36999999999999,190.84,0,72,"(54,92]"
"c_2226","m",13.11,1,120,0,13.11,0,52,"(46,54]"
"c_2227","m",1353.3600000000006,44,0,946.8700000000002,406.49000000000007,0,35,"(31,37]"
"c_2228","m",142.47,3,89,35.76,47.57,59.14,18,"[17,31]"
"c_2229","f",139.82000000000002,6,0,8.58,131.24,0,50,"(46,54]"
"c_223","f",99.28,5,17,0,99.28,0,53,"(46,54]"
"c_2230","m",1116.8200000000004,40,11,907.2800000000002,209.54000000000002,0,34,"(31,37]"
"c_2231","f",1190.4800000000002,38,4,949.5800000000004,240.9,0,41,"(37,41]"
"c_2232","f",798.4600000000002,25,6,536.23,262.23,0,45,"(41,46]"
"c_2233","f",273.9300000000001,11,14,188.57000000000002,85.36,0,35,"(31,37]"
"c_2234","m",759.7900000000001,8,17,20.689999999999998,204.23000000000002,534.87,20,"[17,31]"
"c_2235","m",715.4300000000002,22,8,542.1200000000002,173.30999999999997,0,48,"(46,54]"
"c_2236","f",354.94,10,16,243.91000000000005,111.03,0,42,"(41,46]"
"c_2237","m",226.42000000000004,7,9,127.17999999999998,99.24000000000001,0,40,"(37,41]"
"c_2238","f",498.6500000000001,15,2,158.06999999999996,340.58000000000004,0,51,"(46,54]"
"c_2239","m",217.57000000000002,6,61,136.93,80.64,0,32,"(31,37]"
"c_2240","m",963.4900000000002,46,2,286.70000000000005,676.7900000000002,0,76,"(54,92]"
"c_2241","f",457.43000000000006,16,20,150.8,243.8,62.83,59,"(54,92]"
"c_2242","f",1197.9600000000003,43,0,714.0000000000003,483.9600000000001,0,30,"[17,31]"
"c_2243","m",362.87000000000006,11,39,140.04,222.82999999999998,0,63,"(54,92]"
"c_2244","m",220.13999999999996,8,64,102.75999999999998,49.39,67.99,84,"(54,92]"
"c_2245","m",379.88000000000017,11,27,201.68,115.94999999999999,62.25,45,"(41,46]"
"c_2246","f",851.0800000000002,8,16,87.03,93.77,670.28,17,"[17,31]"
"c_2247","f",139.88,7,28,88.6,51.28,0,34,"(31,37]"
"c_2248","f",373.62000000000006,14,18,134.17999999999998,183.45,55.99,52,"(46,54]"
"c_2249","f",243.52000000000004,5,49,15.99,41.98,185.55,21,"[17,31]"
"c_225","f",620.7,13,10,22.15,227.78000000000003,370.77,21,"[17,31]"
"c_2250","f",645.1200000000001,17,4,324.6300000000001,320.49,0,37,"(31,37]"
"c_2251","m",95.95,7,19,49.26,46.690000000000005,0,53,"(46,54]"
"c_2252","f",399.23,4,46,21.979999999999997,73.34,303.90999999999997,18,"[17,31]"
"c_2253","m",446.04,21,4,116.71000000000001,329.33000000000004,0,54,"(46,54]"
"c_2254","m",422.79,8,55,57.419999999999995,184.4,180.96999999999997,23,"[17,31]"
"c_2255","f",308.63000000000005,14,50,179.51000000000002,129.12,0,51,"(46,54]"
"c_2256","f",65.71000000000001,3,93,65.71000000000001,0,0,30,"[17,31]"
"c_2257","m",354.55000000000007,14,11,227.0600000000001,127.49000000000001,0,46,"(41,46]"
"c_2258","m",768.61,10,42,0,71.17,697.44,17,"[17,31]"
"c_2259","m",646.13,22,23,329.40000000000015,316.73,0,33,"(31,37]"
"c_226","m",1474.2800000000002,56,1,957.2400000000004,517.0400000000001,0,37,"(31,37]"
"c_2260","f",181.01000000000002,4,46,97.57,83.44,0,31,"[17,31]"
"c_2261","f",310.22,10,2,135.43,174.79,0,41,"(37,41]"
"c_2262","m",383.2,12,20,308.91,74.28999999999999,0,45,"(41,46]"
"c_2263","m",186.51000000000005,7,25,110.17999999999999,33.849999999999994,42.48,71,"(54,92]"
"c_2264","f",1378.0799999999997,13,43,0,81.63,1296.45,25,"[17,31]"
"c_2265","m",1231.8900000000003,58,9,375.7600000000001,856.1300000000002,0,53,"(46,54]"
"c_2266","f",480.46999999999997,17,21,295.99,184.48000000000002,0,34,"(31,37]"
"c_2267","f",1008.7300000000004,34,16,589.1200000000003,419.61,0,44,"(41,46]"
"c_2268","m",138.54,7,4,39.589999999999996,98.94999999999999,0,64,"(54,92]"
"c_227","f",754.8999999999999,8,65,0,35.17,719.7299999999999,23,"[17,31]"
"c_2270","f",655.6600000000001,26,17,395.56000000000023,260.1,0,44,"(41,46]"
"c_2271","m",238.31000000000003,5,23,121.78,116.53,0,38,"(37,41]"
"c_2272","f",517.26,7,77,71.35,160.07999999999998,285.83,18,"[17,31]"
"c_2273","f",336.02,7,46,88.91,247.11,0,34,"(31,37]"
"c_2274","f",125.6,5,49,78.51,47.09,0,77,"(54,92]"
"c_2275","m",251.96000000000004,7,51,183.89000000000001,68.07,0,44,"(41,46]"
"c_2276","f",1043.75,37,6,691.0600000000003,352.69,0,43,"(41,46]"
"c_2277","m",300.1400000000001,13,26,196.16000000000003,103.97999999999999,0,36,"(31,37]"
"c_2278","f",226.15000000000003,12,11,178.38000000000002,47.769999999999996,0,41,"(37,41]"
"c_2279","f",625.8100000000001,28,2,238.77000000000004,387.04,0,63,"(54,92]"
"c_228","f",709.7000000000002,34,3,212.74000000000004,496.96000000000015,0,52,"(46,54]"
"c_2280","f",664.72,9,11,0,87.67999999999999,577.04,29,"[17,31]"
"c_2281","f",334.6700000000001,14,5,281.25000000000006,53.42,0,35,"(31,37]"
"c_2282","f",135.4,7,15,95.22999999999999,40.17,0,69,"(54,92]"
"c_2283","m",134.51999999999998,3,90,109.52999999999997,24.99,0,45,"(41,46]"
"c_2284","m",2070.56,59,4,1417.0200000000002,653.5400000000001,0,41,"(37,41]"
"c_2285","f",792.83,22,33,378.6000000000001,310.24,103.99,44,"(41,46]"
"c_2286","f",356.74000000000007,9,68,219.72,137.01999999999998,0,43,"(41,46]"
"c_2287","f",147.47,7,48,35.18,112.28999999999999,0,54,"(46,54]"
"c_2288","m",946.7600000000002,34,3,693.2600000000003,253.50000000000006,0,42,"(41,46]"
"c_2289","f",836.69,48,4,331.52000000000004,444.17999999999995,60.99,54,"(46,54]"
"c_229","f",570.36,18,10,346.65000000000003,223.70999999999998,0,34,"(31,37]"
"c_2290","f",89.97999999999999,1,150,0,20.99,68.99,23,"[17,31]"
"c_2291","f",534.33,17,25,380.6000000000001,153.73,0,31,"[17,31]"
"c_2292","f",617.3300000000002,25,5,201.14000000000001,355.2300000000001,60.96,83,"(54,92]"
"c_2293","f",316.27,5,15,91.83999999999999,143.44,80.99,21,"[17,31]"
"c_2294","m",690.4800000000002,23,2,441.3400000000001,249.14000000000001,0,48,"(46,54]"
"c_2295","f",397.08,6,3,126.3,82.28,188.5,28,"[17,31]"
"c_2296","f",331.4600000000001,8,15,208.64000000000004,122.82,0,34,"(31,37]"
"c_2297","f",176.25000000000003,7,10,150.1,26.15,0,39,"(37,41]"
"c_2298","m",1396.6000000000006,45,6,925.3800000000006,471.2200000000001,0,49,"(46,54]"
"c_2299","f",425.0900000000001,17,26,75.73,298.37,50.99,66,"(54,92]"
"c_23","m",549.4300000000001,7,7,0,84.3,465.13000000000005,24,"[17,31]"
"c_230","m",574.4300000000001,6,91,5.86,214.43,354.14,24,"[17,31]"
"c_2300","m",416.83000000000015,10,3,362.8600000000001,53.97,0,38,"(37,41]"
"c_2301","m",256.55,8,5,134.27999999999997,122.27,0,46,"(41,46]"
"c_2302","f",175.54999999999998,3,211,0,26.99,148.56,29,"[17,31]"
"c_2303","f",235.12999999999997,8,19,72.49000000000001,162.64000000000001,0,40,"(37,41]"
"c_2304","m",290,5,76,0,0,290,24,"[17,31]"
"c_2305","f",1116.0800000000004,45,0,694.5200000000004,421.56,0,42,"(41,46]"
"c_2306","f",35.61,2,145,10.620000000000001,24.99,0,58,"(54,92]"
"c_2307","f",307.86,12,30,239.13000000000002,68.73,0,47,"(46,54]"
"c_2308","m",1515.8,43,5,958.4500000000003,557.35,0,37,"(31,37]"
"c_2309","f",962.0000000000001,15,33,36.519999999999996,144.96,780.52,17,"[17,31]"
"c_231","m",140.38,7,49,52.42,87.96,0,59,"(54,92]"
"c_2310","f",652.5600000000002,30,10,215.03,437.5300000000001,0,56,"(54,92]"
"c_2311","m",302.19,18,5,136.69,165.5,0,69,"(54,92]"
"c_2312","f",973.2900000000004,32,17,648.7000000000002,324.59000000000003,0,36,"(31,37]"
"c_2313","f",1205.9800000000002,14,0,8.32,125.05000000000001,1072.6100000000001,26,"[17,31]"
"c_2314","f",565.1300000000001,15,2,358.94000000000017,206.19,0,46,"(41,46]"
"c_2315","m",230.45,9,2,71.11,159.33999999999997,0,67,"(54,92]"
"c_2316","m",273.96999999999997,5,39,0,61.42999999999999,212.54,19,"[17,31]"
"c_2317","f",212.99,10,13,163.16,49.83,0,49,"(46,54]"
"c_2318","m",393.50000000000006,16,7,147.44,246.06000000000003,0,63,"(54,92]"
"c_2319","f",926.7400000000001,17,11,0,200.50000000000003,726.24,17,"[17,31]"
"c_232","m",239.11000000000004,7,38,65.61,173.5,0,74,"(54,92]"
"c_2320","f",929.8800000000001,26,11,366.03000000000003,431.6500000000001,132.2,35,"(31,37]"
"c_2321","f",653.7900000000002,32,0,173.22000000000003,480.56999999999994,0,55,"(54,92]"
"c_2322","f",357.34,12,11,59.60000000000001,297.74,0,54,"(46,54]"
"c_2323","f",247.64,9,27,132.07,115.57,0,32,"(31,37]"
"c_2324","m",739.19,24,7,77.51999999999998,431.63000000000005,230.04,55,"(54,92]"
"c_2325","f",274.68,7,0,88.78999999999998,185.89,0,40,"(37,41]"
"c_2326","f",259.76000000000005,11,41,150.87,108.89,0,45,"(41,46]"
"c_2327","f",156.19,4,95,24.419999999999998,131.76999999999998,0,67,"(54,92]"
"c_2328","f",385.98,18,5,122.36999999999998,263.61,0,50,"(46,54]"
"c_2329","f",636.32,9,2,0,144.08,492.24,25,"[17,31]"
"c_233","m",913.6700000000002,15,4,125.4,283.33,504.94,17,"[17,31]"
"c_2330","m",954.8800000000003,31,3,609.8200000000002,345.06000000000006,0,42,"(41,46]"
"c_2331","f",167.07000000000002,8,107,23.7,143.36999999999998,0,67,"(54,92]"
"c_2332","f",576.2500000000002,20,6,405.9600000000001,170.29000000000002,0,45,"(41,46]"
"c_2333","f",261.06000000000006,9,1,203.24,57.82,0,44,"(41,46]"
"c_2334","f",525.5500000000001,29,1,108.73999999999998,416.81000000000006,0,54,"(46,54]"
"c_2335","f",405.70000000000005,7,61,141.22,142.94,121.53999999999999,25,"[17,31]"
"c_2336","f",530.6200000000001,19,21,437.2800000000001,93.33999999999999,0,41,"(37,41]"
"c_2337","m",95.91,5,2,79.92,15.99,0,71,"(54,92]"
"c_2338","m",341,5,34,0,57.98,283.02,19,"[17,31]"
"c_2339","f",547.5600000000001,16,20,304.93000000000006,175.06,67.57,44,"(41,46]"
"c_234","m",223.42999999999998,10,8,144.74999999999997,78.68,0,82,"(54,92]"
"c_2340","m",678.75,24,16,241.24,379.52000000000004,57.99,79,"(54,92]"
"c_2341","f",860.6200000000002,11,71,215.97000000000003,219.34000000000003,425.31000000000006,22,"[17,31]"
"c_2342","m",334.75,11,18,208.76000000000005,125.99,0,37,"(31,37]"
"c_2343","f",187.29,4,94,103.68999999999998,83.60000000000001,0,31,"[17,31]"
"c_2344","m",602.19,27,0,184.54000000000002,417.6500000000001,0,51,"(46,54]"
"c_2345","f",613.0800000000002,12,26,273.08000000000004,149.86999999999998,190.13,40,"(37,41]"
"c_2346","f",816.0600000000002,38,10,278.71,537.3500000000001,0,67,"(54,92]"
"c_2347","f",383.09000000000015,14,8,258.15000000000003,124.93999999999998,0,41,"(37,41]"
"c_2348","m",496.9500000000001,11,11,224.61,99.35,172.99,47,"(46,54]"
"c_2349","f",125.63999999999999,7,18,77.09,48.55,0,35,"(31,37]"
"c_235","m",327.83000000000004,12,2,121.89999999999998,205.93000000000004,0,64,"(54,92]"
"c_2350","m",1139.55,10,19,51.02,150.42999999999998,938.1,26,"[17,31]"
"c_2351","m",624.2900000000002,20,0,405.1800000000001,219.10999999999999,0,42,"(41,46]"
"c_2352","m",282.06000000000006,15,12,136.73,145.32999999999998,0,83,"(54,92]"
"c_2353","f",276.29,14,9,82.05999999999999,194.23000000000005,0,50,"(46,54]"
"c_2354","m",1259.39,43,1,735.2700000000001,524.1200000000001,0,45,"(41,46]"
"c_2355","f",128.76,4,41,23.98,104.77999999999999,0,56,"(54,92]"
"c_2356","f",289.48999999999995,6,62,185.76999999999998,103.72,0,46,"(41,46]"
"c_2357","f",772.4400000000002,12,102,99.49999999999999,251.5,421.44,29,"[17,31]"
"c_2358","m",514.4700000000001,26,14,162.72000000000003,351.74999999999994,0,71,"(54,92]"
"c_2359","m",413.57000000000005,5,6,94.3,157.24000000000004,162.03,24,"[17,31]"
"c_236","m",262.64000000000004,9,7,156.67000000000002,105.97,0,44,"(41,46]"
"c_2360","m",577.98,4,8,0,22.99,554.99,28,"[17,31]"
"c_2361","f",491.1800000000001,15,26,262.09000000000003,229.09,0,37,"(31,37]"
"c_2362","m",408.3800000000001,10,39,197.64000000000001,28.75,181.99,47,"(46,54]"
"c_2363","f",37.260000000000005,2,201,26.270000000000003,10.99,0,68,"(54,92]"
"c_2364","f",1679.61,22,10,118.39999999999999,279.84000000000003,1281.3700000000001,21,"[17,31]"
"c_2365","f",747.3000000000001,9,21,0,66.31,680.99,23,"[17,31]"
"c_2366","m",328.01000000000005,10,22,41.42,162.85,123.74000000000001,64,"(54,92]"
"c_2367","m",365.61,20,1,135.47,230.14000000000004,0,56,"(54,92]"
"c_2368","m",227.34000000000003,7,3,91.54999999999998,135.79,0,43,"(41,46]"
"c_2369","f",65.75,1,304,0,0,65.75,22,"[17,31]"
"c_237","m",902.8900000000002,33,7,314.95000000000005,395.42,192.52,61,"(54,92]"
"c_2370","m",802.5600000000001,30,2,535.6000000000001,266.96000000000004,0,36,"(31,37]"
"c_2371","f",194.91000000000003,4,8,10.99,124.77999999999999,59.14,24,"[17,31]"
"c_2372","m",675.9100000000001,8,89,0,189.78,486.13,23,"[17,31]"
"c_2373","f",409.89000000000016,11,14,101.01999999999998,308.87000000000006,0,44,"(41,46]"
"c_2374","m",161.73999999999998,8,4,25.61,136.13,0,66,"(54,92]"
"c_2375","m",1264.0300000000002,49,1,917.7000000000003,346.33000000000004,0,47,"(46,54]"
"c_2376","m",831.2400000000004,25,3,569.6000000000001,261.64,0,44,"(41,46]"
"c_2377","f",617.3400000000001,33,6,211.80000000000004,405.54,0,84,"(54,92]"
"c_2378","f",321.32,5,13,9.21,68.76,243.34999999999997,22,"[17,31]"
"c_2379","m",375.19000000000005,9,58,186.01000000000005,189.17999999999998,0,48,"(46,54]"
"c_238","f",863.2400000000002,31,0,470.52000000000015,392.7200000000001,0,32,"(31,37]"
"c_2380","m",1662.3100000000004,53,0,1119.4300000000003,542.8800000000001,0,30,"[17,31]"
"c_2381","m",326.0700000000001,7,35,235.56,90.50999999999999,0,41,"(37,41]"
"c_2382","f",233.83000000000004,7,146,145.67999999999998,88.14999999999999,0,49,"(46,54]"
"c_2383","f",227.10000000000002,2,180,0,53.19,173.91,21,"[17,31]"
"c_2384","m",353.72,4,23,19.53,46.86,287.33,23,"[17,31]"
"c_2385","m",98.3,4,37,17.04,81.25999999999999,0,57,"(54,92]"
"c_2386","m",391.18000000000006,14,7,175.50999999999996,215.67000000000002,0,49,"(46,54]"
"c_2387","f",1195.5000000000002,41,0,789.4500000000004,406.0500000000001,0,49,"(46,54]"
"c_2388","m",682.3300000000002,20,1,496.64000000000016,185.69,0,32,"(31,37]"
"c_2389","m",469.0800000000001,19,23,324.54,144.54000000000002,0,30,"[17,31]"
"c_239","f",652.4000000000001,21,2,378.3,274.1,0,48,"(46,54]"
"c_2390","f",96.35999999999999,4,110,25.36,71,0,51,"(46,54]"
"c_2391","f",1129.7,12,27,21.3,31.7,1076.7,19,"[17,31]"
"c_2392","m",610.24,10,3,141.5,187.62,281.12,25,"[17,31]"
"c_2393","f",131.82999999999998,7,8,44.78,87.04999999999998,0,53,"(46,54]"
"c_2394","f",920.6900000000002,32,4,555.9000000000002,364.7900000000001,0,45,"(41,46]"
"c_2395","m",341.36,8,23,55.95,130.59,154.82,19,"[17,31]"
"c_2396","f",86.86,2,186,47,39.86,0,20,"[17,31]"
"c_2397","f",367.65000000000003,9,55,186.26,181.39,0,33,"(31,37]"
"c_2398","f",396.47999999999996,13,14,278.89,117.58999999999999,0,31,"[17,31]"
"c_2399","f",440.4400000000002,12,45,258.81000000000006,181.63000000000002,0,48,"(46,54]"
"c_24","f",885.4900000000004,32,10,574.8200000000002,310.6700000000001,0,49,"(46,54]"
"c_240","m",11.06,1,53,0,11.06,0,23,"[17,31]"
"c_2400","f",399.5800000000001,13,10,265.59000000000003,133.98999999999998,0,33,"(31,37]"
