client_id,sex,Montant,Fréquence,Récence,Prix_Categ0,Prix_Categ1,Prix_Categ2,Age
c_2918,m,1039.48,34,0,589.99,449.49,0.0,45
c_2919,m,636.04,31,10,184.35,347.77,103.92,52
c_292,f,94.0,3,44,15.99,78.01,0.0,50
c_2920,m,774.86,25,9,476.0,298.86,0.0,33
c_2921,f,373.27,18,3,105.37,267.9,0.0,63
c_2922,m,591.06,17,7,393.3,156.45,41.31,33
c_2923,f,729.95,9,48,125.09,129.07,475.79,25
c_2924,m,769.74,28,18,147.02,580.21,42.51,66
c_2925,m,164.84,8,3,50.53,114.31,0.0,54
c_2926,f,388.6,12,20,217.29,171.31,0.0,30
c_2927,f,247.59,6,0,129.96,117.63,0.0,39
c_2928,f,95.48,4,9,11.13,84.35,0.0,79
c_2929,m,399.47,13,8,265.62,133.85,0.0,42
c_293,m,876.02,12,16,90.88,93.17,691.97,25
c_2930,f,308.16,9,53,156.16,152.0,0.0,47
c_2931,f,70.78,2,104,0.0,14.99,55.79,26
c_2932,m,334.57,4,83,0.0,50.93,283.64,23
c_2933,m,566.85,17,35,266.5,251.36,48.99,59
c_2934,m,269.93,6,18,77.7,123.24,68.99,62
c_2935,m,115.97,5,14,73.2,42.77,0.0,63
c_2936,m,412.84,9,2,185.73,227.11,0.0,40
c_2937,m,47.84,2,28,33.85,13.99,0.0,22
c_2938,f,81.35,5,51,39.95,41.4,0.0,54
c_2939,f,850.27,25,5,600.93,249.34,0.0,34
c_294,m,788.95,16,3,31.1,234.1,523.75,17
c_2940,f,992.29,25,3,530.92,269.82,191.55,39
c_2941,m,347.56,8,27,108.28,73.07,166.21,41
c_2942,m,732.69,27,4,222.94,441.76,67.99,61
c_2943,m,696.98,19,3,404.7,292.28,0.0,45
c_2944,m,108.58,5,1,16.99,91.59,0.0,56
c_2945,f,279.09,7,66,68.67,210.42,0.0,53
c_2946,m,258.36,7,29,41.83,146.54,69.99,50
c_2947,f,205.53,4,19,0.0,31.98,173.55,29
c_2948,f,58.71,2,20,5.99,52.72,0.0,26
c_2949,f,265.75,4,42,12.71,75.31,177.73,23
c_295,m,1190.96,42,0,810.47,380.49,0.0,38
c_2950,m,366.85,5,44,53.61,113.95,199.29,17
c_2951,m,940.32,32,17,651.0,289.32,0.0,48
c_2952,m,881.34,40,0,322.16,559.18,0.0,57
c_2953,f,91.47,5,119,0.0,91.47,0.0,19
c_2954,f,332.97,18,1,101.1,231.87,0.0,51
c_2955,m,106.33,1,236,27.36,78.97,0.0,55
c_2956,m,272.11,4,7,0.0,17.99,254.12,27
c_2957,f,575.49,7,2,4.95,85.96,484.58,20
c_2958,f,278.73,5,25,0.0,46.14,232.59,26
c_2959,m,439.2,18,3,73.3,365.9,0.0,57
c_296,m,497.31,10,5,96.8,180.55,219.96,17
c_2960,m,619.3,25,3,495.99,123.31,0.0,35
c_2961,m,687.17,36,16,234.57,452.6,0.0,50
c_2962,m,163.77,8,44,62.49,101.28,0.0,59
c_2963,f,668.71,34,9,193.96,474.75,0.0,64
c_2964,f,176.61,7,4,93.45,83.16,0.0,72
c_2965,f,65.76,2,164,39.98,25.78,0.0,66
c_2966,f,450.86,7,18,53.37,106.46,291.03,24
c_2967,m,194.35,2,24,45.03,90.18,59.14,55
c_2968,m,248.03,13,9,99.11,148.92,0.0,58
c_2969,m,384.92,11,32,207.46,177.46,0.0,42
c_297,m,921.62,14,42,66.87,205.55,649.2,19
c_2970,m,127.64,5,8,40.21,87.43,0.0,74
c_2971,m,544.79,8,48,73.43,56.97,414.39,26
c_2972,m,296.73,10,91,189.35,107.38,0.0,44
c_2973,m,456.28,5,17,54.41,30.69,371.18,27
c_2974,f,427.73,14,33,146.52,281.21,0.0,65
c_2975,f,843.17,16,13,212.62,427.59,202.96,29
c_2976,f,48.24,4,3,25.25,22.99,0.0,72
c_2977,m,185.87,5,10,46.1,90.16,49.61,19
c_2978,f,1014.22,36,3,682.95,331.27,0.0,44
c_2979,m,469.85,14,35,198.24,162.86,108.75,48
c_298,f,143.68,3,214,0.0,50.18,93.5,17
c_2980,m,258.02,9,24,146.61,111.41,0.0,49
c_2981,f,886.73,29,23,639.2,247.53,0.0,30
c_2982,f,1718.58,55,16,1244.0,474.58,0.0,31
c_2983,m,309.32,12,23,126.37,182.95,0.0,39
c_2984,f,550.0,18,2,383.6,166.4,0.0,46
c_2985,m,93.61,8,5,35.06,58.55,0.0,57
c_2986,m,196.24,4,146,4.99,121.26,69.99,56
c_2987,m,185.47,9,14,37.14,148.33,0.0,51
c_2988,f,76.0,1,151,0.0,76.0,0.0,34
c_2989,f,518.0,8,137,0.0,54.09,463.91,18
c_299,f,527.76,8,61,49.85,115.18,362.73,29
c_2990,m,243.86,9,23,179.12,64.74,0.0,45
c_2991,m,1323.87,46,5,797.0,526.87,0.0,34
c_2992,f,468.6,10,25,229.59,176.18,62.83,47
c_2993,m,812.63,35,1,227.03,585.6,0.0,57
c_2994,m,624.76,17,25,281.38,343.38,0.0,48
c_2995,f,448.75,17,1,247.98,200.77,0.0,33
c_2996,m,1416.01,48,10,1089.62,326.39,0.0,41
c_2997,m,1222.48,38,0,680.76,541.72,0.0,43
c_2998,m,512.9,6,94,39.97,57.97,414.96,18
c_2999,m,134.85,7,20,64.92,69.93,0.0,58
c_3,m,542.36,19,9,344.26,198.1,0.0,42
c_30,f,415.94,5,10,19.44,92.86,303.64,21
c_300,f,241.06,4,14,63.13,48.98,128.95,26
c_3000,f,1144.24,43,9,649.82,494.42,0.0,36
c_3001,f,81.35,3,168,14.42,66.93,0.0,54
c_3002,m,283.78,10,24,253.35,30.43,0.0,42
c_3003,f,687.19,8,23,0.0,61.2,625.99,22
c_3004,m,859.78,13,14,41.97,266.18,551.63,17
c_3005,f,773.09,28,3,570.09,203.0,0.0,49
c_3006,m,302.83,11,24,193.2,109.63,0.0,30
c_3007,f,151.98,2,61,63.92,88.06,0.0,29
c_3008,f,305.68,5,15,0.0,85.44,220.24,18
c_3009,m,529.82,10,33,44.37,137.58,347.87,17
c_301,f,192.95,3,150,20.99,52.98,118.98,17
c_3010,f,301.59,10,26,193.53,108.06,0.0,34
c_3011,m,1647.91,21,49,28.23,158.68,1461.0,25
c_3012,f,186.97,7,26,147.99,38.98,0.0,38
c_3013,f,1563.81,18,9,165.0,275.43,1123.38,21
c_3014,m,511.82,21,33,153.56,358.26,0.0,51
c_3015,f,455.65,8,27,8.99,147.24,299.42,23
c_3016,f,271.12,5,101,13.99,36.85,220.28,24
c_3017,f,13.59,1,0,13.59,0.0,0.0,29
c_3018,f,73.16,6,39,57.17,15.99,0.0,53
c_3019,f,293.3,4,35,15.56,116.4,161.34,29
c_302,f,868.52,16,44,16.28,148.9,703.34,20
c_3020,m,236.73,7,34,52.37,184.36,0.0,60
c_3021,f,423.22,16,9,145.52,277.7,0.0,67
c_3022,f,1472.0,37,15,816.69,655.31,0.0,37
c_3023,m,210.5,4,51,15.36,195.14,0.0,51
c_3024,f,89.98,2,23,0.0,0.0,89.98,28
c_3025,m,835.73,23,20,569.22,266.51,0.0,34
c_3027,m,159.69,3,4,20.98,23.37,115.34,22
c_3028,f,1516.72,42,0,1099.97,416.75,0.0,42
c_3029,f,984.63,36,13,645.93,338.7,0.0,44
c_303,f,353.85,5,15,34.93,64.59,254.33,29
c_3030,m,1947.01,57,8,1233.92,713.09,0.0,32
c_3031,f,848.99,22,1,616.14,232.85,0.0,47
c_3032,m,1202.16,35,8,814.95,387.21,0.0,35
c_3033,f,982.65,10,53,79.87,88.96,813.82,26
c_3034,f,332.17,14,36,245.46,86.71,0.0,40
c_3035,m,918.95,40,3,261.83,657.12,0.0,57
c_3036,m,153.42,9,13,70.79,82.63,0.0,59
c_3037,m,1215.63,51,8,281.77,933.86,0.0,72
c_3039,f,248.8,4,151,67.49,140.0,41.31,58
c_304,f,855.03,23,27,416.0,439.03,0.0,33
c_3040,f,188.7,4,34,62.89,125.81,0.0,49
c_3041,f,169.47,5,136,27.15,49.82,92.5,25
c_3042,f,253.07,7,5,164.57,88.5,0.0,61
c_3043,m,232.79,7,20,65.36,167.43,0.0,54
c_3044,m,342.11,11,8,184.09,158.02,0.0,38
c_3045,m,613.54,8,95,0.0,75.77,537.77,24
c_3046,f,403.69,22,0,123.01,280.68,0.0,63
c_3047,f,356.84,13,18,110.06,179.21,67.57,52
c_3048,m,532.25,15,5,118.99,308.02,105.24,78
c_3049,m,291.67,14,8,67.24,224.43,0.0,53
c_305,f,73.98,2,13,0.0,22.99,50.99,25
c_3050,f,330.0,10,7,234.93,95.07,0.0,34
c_3051,f,147.96,4,40,41.99,105.97,0.0,40
c_3052,m,293.5,15,39,110.5,183.0,0.0,53
c_3053,f,392.08,5,77,24.96,51.1,316.02,28
c_3054,f,232.5,12,5,188.68,43.82,0.0,36
c_3055,m,1029.78,12,20,63.73,142.19,823.86,28
c_3056,m,9.28,1,134,9.28,0.0,0.0,54
c_3057,m,435.09,7,52,36.47,39.08,359.54,21
c_3059,f,129.78,5,98,21.95,107.83,0.0,58
c_306,f,252.02,11,41,231.03,20.99,0.0,34
c_3060,m,439.5,27,0,185.1,254.4,0.0,50
c_3061,f,738.04,35,16,220.35,517.69,0.0,73
c_3062,f,172.31,3,73,0.0,69.18,103.13,29
c_3063,f,295.35,3,40,23.98,18.99,252.38,29
c_3064,m,389.15,16,27,124.53,264.62,0.0,65
c_3065,f,377.95,11,11,198.61,179.34,0.0,44
c_3066,m,237.5,9,34,143.21,94.29,0.0,31
c_3067,f,164.1,2,4,0.0,38.62,125.48,27
c_3068,m,371.2,11,4,210.52,160.68,0.0,31
c_3069,m,232.31,5,36,72.43,55.12,104.76,64
c_307,f,146.05,6,65,83.5,62.55,0.0,70
c_3070,m,818.7,31,3,528.02,290.68,0.0,36
c_3071,f,407.91,16,22,267.6,140.31,0.0,42
c_3072,f,1285.7,39,7,856.69,429.01,0.0,31
c_3073,m,212.49,8,4,119.27,93.22,0.0,45
c_3074,m,620.35,11,8,68.05,202.0,350.3,21
c_3075,m,1268.88,36,0,818.63,450.25,0.0,45
c_3076,m,268.84,10,53,187.76,81.08,0.0,30
c_3077,f,227.85,6,12,146.54,81.31,0.0,43
c_3078,m,575.34,27,5,189.86,385.48,0.0,87
c_3079,m,271.69,16,50,99.01,172.68,0.0,64
c_308,f,683.32,10,24,0.0,64.08,619.24,17
c_3080,m,216.75,2,2,41.71,126.05,48.99,20
c_3081,m,198.21,4,54,0.0,47.48,150.73,17
c_3082,m,854.78,37,4,242.56,612.22,0.0,51
c_3083,f,487.34,25,6,161.54,325.8,0.0,80
c_3084,m,326.84,13,7,37.96,288.88,0.0,77
c_3085,f,898.29,33,8,577.77,320.52,0.0,41
c_3086,m,321.15,10,10,118.63,202.52,0.0,38
c_3087,f,1264.5,40,0,744.65,519.85,0.0,39
c_3088,f,746.45,14,16,49.3,172.26,524.89,20
c_3089,f,587.72,5,119,0.0,29.26,558.46,17
c_309,f,962.0,40,4,348.51,613.49,0.0,64
c_3090,f,1602.23,53,3,1097.19,505.04,0.0,47
c_3091,m,770.55,27,25,534.04,236.51,0.0,44
c_3092,m,527.46,15,26,367.09,160.37,0.0,38
c_3093,f,228.04,10,52,177.33,50.71,0.0,31
c_3094,f,174.33,3,21,0.0,52.98,121.35,24
c_3095,m,208.16,9,74,147.54,60.62,0.0,40
c_3096,f,123.5,4,85,64.78,58.72,0.0,75
c_3097,f,152.46,8,56,34.91,117.55,0.0,81
c_3098,m,959.7,31,16,579.44,380.26,0.0,42
c_3099,m,77.35,2,20,13.99,0.0,63.36,22
c_31,m,133.79,4,9,69.63,64.16,0.0,35
c_310,f,168.87,5,101,146.88,21.99,0.0,40
c_3100,f,413.92,11,5,189.31,154.62,69.99,47
c_3101,m,615.57,35,10,200.5,415.07,0.0,72
c_3102,m,433.13,18,90,184.98,248.15,0.0,57
c_3103,f,131.0,6,46,38.01,92.99,0.0,40
c_3104,m,992.33,36,8,717.19,275.14,0.0,36
c_3105,m,694.35,21,14,369.39,324.96,0.0,33
c_3106,m,478.54,15,48,180.79,214.12,83.63,59
c_3107,m,686.02,21,3,348.84,282.31,54.87,35
c_3108,m,115.07,7,125,5.99,109.08,0.0,65
c_3109,m,483.6,6,26,132.95,119.06,231.59,19
c_311,f,538.44,24,12,180.5,357.94,0.0,68
c_3110,f,452.76,15,38,298.43,98.54,55.79,44
c_3111,m,655.68,16,13,434.84,157.48,63.36,40
c_3112,m,250.79,8,8,100.73,150.06,0.0,53
c_3113,m,864.19,41,0,318.06,434.14,111.99,57
c_3114,m,45.57,3,91,28.97,16.6,0.0,51
c_3115,f,224.11,2,33,0.0,26.99,197.12,24
c_3116,f,381.64,16,9,293.14,88.5,0.0,48
c_3117,f,537.74,18,8,384.54,153.2,0.0,49
c_3118,f,454.66,10,64,27.74,101.41,325.51,21
c_3119,m,164.26,3,240,0.0,37.28,126.98,20
c_312,f,139.53,5,59,0.0,74.68,64.85,21
c_3120,m,547.48,22,9,243.99,303.49,0.0,55
c_3121,m,539.1,9,3,0.0,73.12,465.98,22
c_3122,f,647.21,7,17,0.0,230.34,416.87,29
c_3123,m,176.6,3,66,37.49,21.99,117.12,23
c_3124,m,1216.53,43,0,841.28,375.25,0.0,38
c_3125,m,668.49,15,2,335.87,275.63,56.99,31
c_3126,f,319.39,8,56,243.38,76.01,0.0,35
c_3127,m,35.97,2,264,35.97,0.0,0.0,46
c_3128,f,738.38,32,8,221.59,516.79,0.0,52
c_3129,f,494.85,18,9,302.33,192.52,0.0,39
c_313,f,207.4,7,67,136.77,70.63,0.0,34
c_3130,m,417.28,9,25,378.3,38.98,0.0,44
c_3131,f,796.23,32,34,276.89,397.78,121.56,75
c_3132,f,692.13,11,21,0.0,134.52,557.61,23
c_3133,m,566.0,16,14,333.72,232.28,0.0,49
c_3134,m,334.09,5,40,0.0,109.63,224.46,19
c_3135,f,843.22,24,49,561.28,202.95,78.99,38
c_3136,f,176.13,2,237,86.11,27.77,62.25,37
c_3137,m,364.05,12,8,281.86,82.19,0.0,32
c_3138,m,554.21,20,5,112.74,441.47,0.0,54
c_3139,f,237.97,3,131,40.34,40.0,157.63,26
c_314,f,194.33,9,17,61.82,132.51,0.0,80
c_3140,f,403.82,4,2,25.98,22.64,355.2,19
c_3141,f,311.47,13,19,275.42,36.05,0.0,35
c_3142,m,319.94,5,145,34.66,64.5,220.78,17
c_3143,f,379.11,25,9,138.25,240.86,0.0,53
c_3144,f,853.66,35,7,317.06,449.2,87.4,52
c_3145,f,644.81,9,34,5.83,146.19,492.79,26
c_3146,m,847.2,41,2,269.44,577.76,0.0,57
c_3147,f,321.64,9,54,153.59,111.06,56.99,44
c_3148,m,670.92,7,121,9.99,134.49,526.44,28
c_3149,m,482.07,15,34,279.09,202.98,0.0,44
c_315,m,812.3,47,1,217.58,594.72,0.0,50
c_3150,m,420.34,22,0,111.36,308.98,0.0,51
c_3151,f,281.88,5,3,9.82,104.36,167.7,23
c_3152,f,1244.19,42,4,755.66,488.53,0.0,49
c_3153,f,571.69,21,3,348.12,223.57,0.0,40
c_3154,f,311.1,11,1,196.81,114.29,0.0,39
c_3155,m,302.25,6,23,0.0,47.85,254.4,25
c_3156,m,896.12,31,2,663.14,232.98,0.0,43
c_3157,f,251.37,5,46,87.67,163.7,0.0,84
c_3158,f,1120.27,13,6,37.05,95.72,987.5,23
c_3159,m,47.98,2,26,0.0,47.98,0.0,50
c_316,f,499.69,26,12,151.54,348.15,0.0,55
c_3160,f,61.66,3,84,61.66,0.0,0.0,39
c_3161,f,173.53,5,63,82.57,90.96,0.0,31
c_3162,f,642.07,20,0,210.53,370.58,60.96,58
c_3163,f,985.89,33,1,621.04,364.85,0.0,49
c_3164,m,194.11,7,80,159.13,34.98,0.0,43
c_3165,f,470.83,7,24,46.71,120.81,303.31,26
c_3166,m,845.16,31,2,519.13,326.03,0.0,49
c_3167,f,423.26,15,13,126.66,296.6,0.0,56
c_3168,f,257.92,12,23,50.37,207.55,0.0,57
c_3169,f,165.99,5,92,117.36,48.63,0.0,42
c_317,f,544.2,3,2,49.55,90.39,404.26,23
c_3170,f,697.56,25,3,229.63,467.93,0.0,51
c_3171,f,482.3,19,1,253.85,228.45,0.0,31
c_3172,f,635.6,22,3,288.67,346.93,0.0,43
c_3173,m,21.0,1,294,5.99,15.01,0.0,74
c_3174,m,131.41,2,25,0.0,24.51,106.9,20
c_3175,m,411.02,15,20,289.23,121.79,0.0,49
c_3176,m,929.33,17,43,47.96,182.35,699.02,28
c_3177,m,420.87,9,26,152.3,268.57,0.0,43
c_3178,f,346.3,9,43,99.7,196.61,49.99,28
c_3179,f,445.23,5,87,33.48,0.0,411.75,27
c_318,f,72.26,7,13,28.67,43.59,0.0,71
c_3180,f,146.67,6,47,44.65,102.02,0.0,64
c_3181,m,656.99,9,10,66.63,143.83,446.53,25
c_3182,f,247.2,3,165,38.38,70.84,137.98,17
c_3183,m,958.04,32,4,596.18,361.86,0.0,37
c_3184,m,335.49,17,3,82.7,252.79,0.0,57
c_3185,m,816.84,8,29,38.82,17.99,760.03,17
c_3186,m,220.8,4,95,0.0,20.83,199.97,23
c_3187,m,297.71,6,146,0.0,50.88,246.83,25
c_3188,f,1414.75,48,0,933.45,481.3,0.0,40
c_3189,f,476.9,21,9,124.64,352.26,0.0,54
c_319,m,359.97,18,20,297.75,62.22,0.0,49
c_3190,f,130.16,3,115,67.81,62.35,0.0,34
c_3191,f,547.49,17,19,261.73,285.76,0.0,37
c_3192,f,529.22,4,113,73.26,21.99,433.97,29
c_3193,f,275.38,11,12,167.59,107.79,0.0,43
c_3194,m,461.24,17,20,366.03,95.21,0.0,47
c_3195,m,364.45,7,7,79.88,145.59,138.98,17
c_3196,f,648.24,19,14,140.34,219.67,288.23,63
c_3197,m,35.18,2,33,8.99,26.19,0.0,71
c_3198,f,909.94,13,43,5.99,98.43,805.52,17
c_3199,f,748.13,27,19,185.2,562.93,0.0,78
c_32,m,1384.34,45,0,977.69,349.66,56.99,34
c_320,m,422.51,13,23,129.52,209.0,83.99,68
c_3200,m,237.14,6,70,141.58,95.56,0.0,33
c_3201,f,870.51,30,17,571.91,298.6,0.0,34
c_3202,m,1166.98,40,4,305.67,861.31,0.0,67
c_3203,m,354.93,19,3,113.8,241.13,0.0,56
c_3204,f,368.27,5,55,24.73,0.0,343.54,20
c_3205,m,165.75,4,69,0.0,55.97,109.78,26
c_3206,m,267.32,8,17,76.33,190.99,0.0,62
c_3207,f,59.4,1,194,59.4,0.0,0.0,73
c_3208,f,360.76,8,6,105.57,168.2,86.99,66
c_3209,f,473.01,20,4,335.31,137.7,0.0,39
c_321,m,1134.19,36,1,859.75,274.44,0.0,48
c_3210,f,444.43,16,17,296.69,147.74,0.0,38
c_3211,m,755.96,15,1,312.17,382.83,60.96,30
c_3212,f,297.04,5,110,78.33,218.71,0.0,66
c_3213,m,363.48,4,112,85.98,52.51,224.99,18
c_3214,m,201.12,5,30,0.0,67.77,133.35,22
c_3215,m,1096.33,21,13,82.3,264.31,749.72,17
c_3216,m,411.1,19,12,122.22,288.88,0.0,62
c_3217,m,281.88,6,30,41.92,239.96,0.0,51
c_3218,f,23.23,2,211,23.23,0.0,0.0,91
c_3219,m,1457.58,45,4,985.29,472.29,0.0,48
c_322,f,48.54,2,81,38.24,10.3,0.0,40
c_3220,m,262.01,10,30,237.03,24.98,0.0,42
c_3221,m,645.67,20,12,143.14,502.53,0.0,50
c_3222,f,103.96,5,53,24.8,79.16,0.0,52
c_3223,m,150.9,6,19,56.95,93.95,0.0,50
c_3224,m,1126.83,11,3,3.99,87.25,1035.59,26
c_3225,f,853.43,10,62,0.0,80.58,772.85,27
c_3226,m,537.17,8,53,41.2,74.18,421.79,23
c_3227,m,246.37,4,169,37.29,54.51,154.57,22
c_3228,f,93.84,4,95,93.84,0.0,0.0,43
c_3229,f,137.27,5,197,26.97,110.3,0.0,57
c_323,f,282.16,10,2,98.82,183.34,0.0,82
c_3230,m,115.93,1,109,0.0,0.0,115.93,17
c_3231,f,392.3,9,4,154.77,186.54,50.99,22
c_3232,m,720.49,25,26,109.6,453.47,157.42,50
c_3233,f,317.12,13,14,168.47,148.65,0.0,55
c_3234,f,806.35,30,3,492.6,313.75,0.0,43
c_3235,m,954.0,37,7,177.42,776.58,0.0,50
c_3236,f,832.67,41,5,211.36,557.32,63.99,54
c_3237,f,531.35,17,20,112.54,314.89,103.92,54
c_3238,f,343.19,5,83,4.38,53.97,284.84,26
c_3239,f,966.57,32,1,676.23,228.09,62.25,37
c_324,f,60.06,3,1,0.0,60.06,0.0,58
c_3240,f,585.77,23,30,214.61,303.59,67.57,72
c_3241,f,829.29,7,95,36.68,150.46,642.15,17
c_3242,m,120.9,7,26,56.93,63.97,0.0,67
c_3243,m,306.34,4,77,71.47,97.31,137.56,18
c_3244,m,818.38,16,1,289.89,371.07,157.42,47
c_3245,f,747.66,13,1,72.14,344.27,331.25,27
c_3246,m,157.5,5,162,55.46,102.04,0.0,52
c_3247,f,520.72,16,1,295.58,225.14,0.0,48
c_3248,m,172.61,8,1,37.16,135.45,0.0,51
c_3249,f,631.74,20,24,494.57,137.17,0.0,39
c_325,m,395.38,16,5,169.8,225.58,0.0,45
c_3250,f,1089.68,35,1,862.84,226.84,0.0,41
c_3251,f,459.37,11,107,86.39,187.86,185.12,19
c_3252,m,221.97,8,17,31.33,190.64,0.0,69
c_3253,f,1022.22,38,5,209.33,608.9,203.99,62
c_3254,f,209.67,4,18,102.5,107.17,0.0,46
c_3255,f,623.9,6,25,115.98,90.89,417.03,24
c_3256,f,599.51,11,31,0.0,168.12,431.39,17
c_3257,f,355.85,12,7,113.24,242.61,0.0,51
c_3258,m,482.47,7,53,83.9,85.65,312.92,25
c_3259,m,384.01,13,27,88.36,295.65,0.0,59
c_326,f,833.08,24,6,580.07,253.01,0.0,35
c_3260,f,117.39,6,3,43.35,74.04,0.0,74
c_3261,m,116.31,5,52,12.49,103.82,0.0,63
c_3262,f,355.86,7,85,0.0,63.47,292.39,17
c_3263,f,1952.67,55,6,1371.29,581.38,0.0,36
c_3264,f,793.44,25,3,424.91,368.53,0.0,44
c_3265,f,181.23,9,55,136.87,44.36,0.0,38
c_3266,f,90.62,3,143,25.61,65.01,0.0,71
c_3267,f,383.42,8,137,29.43,120.96,233.03,23
c_3268,m,296.18,8,19,113.7,182.48,0.0,58
c_3269,f,388.41,7,43,67.93,109.59,210.89,29
c_327,m,583.44,17,7,416.99,166.45,0.0,35
c_3270,f,1121.26,35,1,802.71,318.55,0.0,41
c_3271,f,81.35,5,26,28.0,53.35,0.0,71
c_3272,m,315.2,5,6,17.45,151.95,145.8,22
c_3273,m,169.88,9,1,57.14,112.74,0.0,53
c_3274,m,1184.3,40,9,742.96,441.34,0.0,49
c_3275,m,268.23,14,39,70.64,197.59,0.0,63
c_3276,m,618.82,19,47,338.36,280.46,0.0,39
c_3277,f,493.75,18,11,95.28,240.3,158.17,59
c_3278,f,75.82,3,101,60.83,14.99,0.0,37
c_3279,f,748.64,22,18,498.9,249.74,0.0,46
c_328,f,123.3,5,42,106.99,16.31,0.0,41
c_3280,m,779.82,11,33,100.7,56.05,623.07,26
c_3281,m,334.79,9,1,161.03,173.76,0.0,48
c_3282,f,186.05,10,21,84.42,101.63,0.0,55
c_3283,m,117.74,6,96,46.96,70.78,0.0,64
c_3284,m,229.88,11,17,93.13,136.75,0.0,69
c_3285,m,1317.87,45,3,820.55,497.32,0.0,32
c_3286,m,896.43,22,2,548.82,289.62,57.99,40
c_3287,m,396.65,15,39,230.94,165.71,0.0,40
c_3288,m,540.04,21,6,371.75,168.29,0.0,39
c_3289,f,459.07,27,3,141.32,317.75,0.0,67
c_329,f,257.52,12,38,37.94,219.58,0.0,54
c_3290,m,1264.06,15,13,0.0,115.78,1148.28,24
c_3291,f,985.69,18,8,155.82,336.18,493.69,26
c_3292,m,41.43,2,46,11.99,29.44,0.0,57
c_3293,m,384.08,8,18,153.14,230.94,0.0,46
c_3294,f,565.02,29,7,150.11,414.91,0.0,51
c_3295,m,1040.91,13,5,0.0,141.2,899.71,17
c_3296,f,442.31,18,2,173.49,268.82,0.0,65
c_3297,f,794.92,27,4,420.76,374.16,0.0,46
c_3298,m,373.54,20,18,69.7,303.84,0.0,63
c_33,m,680.12,19,17,406.01,274.11,0.0,39
c_330,m,741.11,30,7,223.49,466.63,50.99,68
c_3300,f,1044.83,33,14,803.38,241.45,0.0,37
c_3301,f,1190.28,42,6,812.15,378.13,0.0,31
c_3302,f,150.16,11,13,41.65,108.51,0.0,69
c_3303,m,150.01,4,5,109.03,40.98,0.0,48
c_3304,f,704.69,29,6,384.24,320.45,0.0,32
c_3305,f,809.38,25,24,546.99,262.39,0.0,35
c_3306,m,520.2,5,42,0.0,0.0,520.2,29
c_3307,m,116.96,5,12,19.09,97.87,0.0,69
c_3308,f,21.03,1,63,21.03,0.0,0.0,30
c_3309,f,239.0,11,7,94.73,144.27,0.0,52
c_331,m,178.02,6,54,153.04,24.98,0.0,43
c_3310,f,217.54,9,10,66.93,150.61,0.0,75
c_3311,f,431.32,7,0,23.17,76.94,331.21,21
c_3312,m,96.8,8,24,28.21,68.59,0.0,81
c_3313,m,902.74,11,17,0.0,70.51,832.23,21
c_3314,f,587.88,12,14,167.02,261.87,158.99,56
c_3315,m,203.64,5,54,139.33,64.31,0.0,49
c_3316,m,227.33,7,13,33.53,193.8,0.0,55
c_3317,f,1098.96,38,6,661.24,437.72,0.0,49
c_3318,m,212.61,2,54,0.0,10.99,201.62,25
c_3319,f,108.53,3,1,35.36,73.17,0.0,73
c_332,f,1427.63,45,16,974.65,452.98,0.0,48
c_3320,m,654.27,25,2,427.71,226.56,0.0,45
c_3321,f,430.1,11,16,294.28,135.82,0.0,33
c_3322,f,339.26,8,30,53.18,112.11,173.97,21
c_3323,m,643.75,25,0,172.57,471.18,0.0,55
c_3324,f,133.31,6,12,39.96,93.35,0.0,60
c_3325,m,1087.67,31,0,695.39,392.28,0.0,35
c_3326,m,299.04,4,162,59.27,170.78,68.99,22
c_3327,m,30.35,1,93,30.35,0.0,0.0,45
c_3328,m,260.68,11,2,170.2,90.48,0.0,43
c_3329,m,403.74,4,2,89.98,144.47,169.29,17
c_333,f,32.46,1,112,12.99,19.47,0.0,66
c_3330,f,235.9,8,2,67.31,168.59,0.0,65
c_3331,f,1262.29,37,5,686.88,414.42,160.99,36
c_3332,f,127.81,6,84,22.12,105.69,0.0,70
c_3333,f,757.8,22,48,377.93,379.87,0.0,43
c_3334,m,708.28,19,1,528.31,179.97,0.0,42
c_3335,m,301.62,8,12,102.04,199.58,0.0,64
c_3336,f,507.59,5,10,136.87,148.9,221.82,50
c_3337,m,243.7,5,11,118.05,125.65,0.0,72
c_3338,m,557.97,8,45,49.62,211.34,297.01,17
c_3339,f,994.94,14,30,54.08,146.48,794.38,20
c_334,f,594.92,5,18,0.0,0.0,594.92,22
c_3340,f,51.22,1,48,0.0,51.22,0.0,70
c_3341,f,420.27,25,28,129.86,290.41,0.0,51
c_3342,m,8.09,1,82,8.09,0.0,0.0,64
c_3343,f,655.39,10,25,33.2,145.4,476.79,22
c_3344,m,552.18,13,43,338.26,213.92,0.0,39
c_3345,f,734.8,13,36,12.99,47.25,674.56,21
c_3346,f,460.23,15,1,237.16,223.07,0.0,38
c_3347,f,1742.15,46,1,1084.21,552.7,105.24,30
c_3348,f,811.72,21,0,186.86,487.3,137.56,63
c_3349,f,320.78,9,20,75.69,83.06,162.03,80
c_335,f,88.8,3,130,14.99,73.81,0.0,59
c_3350,f,231.73,7,4,83.07,45.08,103.58,55
c_3351,m,569.17,18,39,311.24,190.36,67.57,44
c_3352,m,115.67,5,39,34.59,81.08,0.0,54
